Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"A Wang","Rethinking the rule and role of law in decentralized finance",2022,"2022 IEEE 24th Conference on Business Informatics …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9944750/","https://scholar.google.com/scholar?cites=10427610865071939268&as_sdt=2005&sciodt=0,5&hl=en",87,"2024-08-03 21:02:48","","","","",,,,,7,3.50,7,1,2,"… in the form of Decentralized Finance (DeFi). Using … , DeFi applications enable financial transactions on a peer-tonetwork basis. This evolution has made more sophisticated financial …","","https://scholar.google.com/scholar?q=related:xN6dfNVQtpAJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
7,"S Borisov","Defi–potential, advantages and challenges",2022,"Икономически изследвания","ceeol.com","https://www.ceeol.com/search/article-detail?id=1040746","https://scholar.google.com/scholar?cites=7957810935358213902&as_sdt=2005&sciodt=0,5&hl=en",119,"2024-08-03 21:02:48","","","","",,,,,7,3.50,7,1,2,"… The subject of this study is DeFi (decentralised finance), and … the advances of decentralised finance, classify current business … between the traditional financial system (CeFi) and DeFi …","https://www.researchgate.net/profile/Svetoslav-Borisov/publication/361890666_DeFi-Potential_Advantages_and_Challenges/links/62cafb71d7bd92231fa8f814/DeFi-Potential-Advantages-and-Challenges.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D","https://scholar.google.com/scholar?q=related:Ds--J-LSb24J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
7,"E Rabieinejad, A Yazdinejad, T Hasani…","An efficient defi-based data warehousing approach in supply chain finance",2021,"Proceedings of the 5th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3508072.3508100","https://scholar.google.com/scholar?cites=15715673549894376223&as_sdt=2005&sciodt=0,5&hl=en",276,"2024-08-03 21:02:48","","10.1145/3508072.3508100","","",,,,,7,2.33,2,4,3,"… information inconsistencies, and delays in financial transfers. Decentralized finance (Defi) is a new blockchain paradigm that tackles traditional finance problems. This paper proposes a …","","https://scholar.google.com/scholar?q=related:H9t0E9RJGdoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
7,"A Paliwal","Analysis between different decentralized lending and borrowing protocols",2022,"Journal of Business Analytics and Data Visualization","researchgate.net","https://www.researchgate.net/profile/Abhijay-Paliwal/publication/360210724_Analysis_between_different_Decentralized_Lending_and_Borrowing_Protocols/links/626ca39fb277c02187d74196/Analysis-between-different-Decentralized-Lending-and-Borrowing-Protocols.pdf","https://scholar.google.com/scholar?cites=3043517042701591853&as_sdt=2005&sciodt=0,5&hl=en",308,"2024-08-03 21:02:48","PDF","","","",,,,,7,3.50,7,1,2,"… DeFi or decentralised finance is defined as financial services … known as “code is law” in DeFi space, all set of operations run … DeFi tends to make a new financial institution which is not …","https://www.researchgate.net/profile/Abhijay-Paliwal/publication/360210724_Analysis_between_different_Decentralized_Lending_and_Borrowing_Protocols/links/626ca39fb277c02187d74196/Analysis-between-different-Decentralized-Lending-and-Borrowing-Protocols.pdf","https://scholar.google.com/scholar?q=related:LWUTBqC-PCoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
7,"L Heimbach, V Pahari, E Schertenleib","Non-atomic arbitrage in decentralized finance",2024,"arXiv preprint arXiv:2401.01622","arxiv.org","https://arxiv.org/abs/2401.01622","https://scholar.google.com/scholar?cites=11175343883572998255&as_sdt=2005&sciodt=0,5&hl=en",313,"2024-08-03 21:02:48","","","","",,,,,7,7.00,2,3,1,"… of decentralized exchanges (DEXes) has made the trading of cryptocurrencies a centerpiece of decentralized finance (DeFi… it is home to the by far largest portion of DeFi applications [2]. …","https://arxiv.org/pdf/2401.01622","https://scholar.google.com/scholar?q=related:b_Azdw3MFpsJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
7,"EH Nielsen, D Annenkov, B Spitters","Formalising decentralised exchanges in Coq",2023,"Proceedings of the 12th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3573105.3575685","https://scholar.google.com/scholar?cites=9296790183013915788&as_sdt=2005&sciodt=0,5&hl=en",389,"2024-08-03 21:02:48","","10.1145/3573105.3575685","","",,,,,7,7.00,2,3,1,"… number is dominated by Decentralized Finance (DeFi) applications. … DeFi contract in a foundational proof assistant capturing contract interactions. We focus on Dexter2, a decentralized, …","https://arxiv.org/pdf/2203.08016","https://scholar.google.com/scholar?q=related:jBziOWrVBIEJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
7,"S Chu, Y Xia, Z Zhang","Manta: a plug and play private defi stack",2021,"Cryptology ePrint Archive","eprint.iacr.org","https://eprint.iacr.org/2021/743","https://scholar.google.com/scholar?cites=17446560839011541645&as_sdt=2005&sciodt=0,5&hl=en",406,"2024-08-03 21:02:48","","","","",,,,,7,2.33,2,3,3,"… decentralized finance (DeFi) [def21], an ever popular application of cryptocurrencies. DeFi brings innovative permissionless financial … significant DeFi applications include decentralized …","https://eprint.iacr.org/2021/743.pdf","https://scholar.google.com/scholar?q=related:jSKGsaWiHvIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"K Marecki, A Wójcik-Czerniawska","Defi (decentralized finance) will Lead to a revolution in the world of financial services",2021,"Economy &Business Journal","ideas.repec.org","https://ideas.repec.org/a/isp/journl/v15y2021i1p284-290.html","https://scholar.google.com/scholar?cites=16972695487046242541&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-08-03 21:02:48","","","","",,,,,6,2.00,3,2,3,"… Decentralization is possible because DeFi is based on a public blockchain … DeFi mechanism and the overall issue of finance-technology and its impact on the world of traditional finance…","","https://scholar.google.com/scholar?q=related:7VBEyp4gi-sJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"B Kaplan, VF Benli, EA Alp","Decentralized finance and new lending protocols",2023,"PressAcademia Procedia","dergipark.org.tr","https://dergipark.org.tr/en/pub/pap/article/1247812","https://scholar.google.com/scholar?cites=15292370012892196650&as_sdt=2005&sciodt=0,5&hl=en",55,"2024-08-03 21:02:48","HTML","","","",,,,,6,6.00,2,3,1,"… the concept of decentralized finance (DeFi), which is an … DeFi is, at its core, a market of decentralized financial applications that compete for users' business and provide various financial …","https://dergipark.org.tr/en/pub/pap/article/1247812","https://scholar.google.com/scholar?q=related:Km9GGIFpOdQJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"T Puschmann, M Huang-Sui","A taxonomy for decentralized finance",2024,"International Review of Financial Analysis","Elsevier","https://www.sciencedirect.com/science/article/pii/S1057521924000152","https://scholar.google.com/scholar?cites=3056600026657736618&as_sdt=2005&sciodt=0,5&hl=en",71,"2024-08-03 21:02:48","HTML","","","",,,,,6,6.00,3,2,1,"… Decentralized Finance (‘DeFi’) has gained tremendous … Financial instruments and services that are based on smart contracts are being referred to as ‘Decentralized Finance’ (‘DeFi’), a …","https://www.sciencedirect.com/science/article/pii/S1057521924000152","https://scholar.google.com/scholar?q=related:qkdimYc5ayoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"Y Zhang, S Chan, J Chu, S Shih","The adaptive market hypothesis of Decentralized finance (DeFi)",2023,"Applied Economics","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/00036846.2022.2133895","https://scholar.google.com/scholar?cites=4643114284614480982&as_sdt=2005&sciodt=0,5&hl=en",85,"2024-08-03 21:02:48","","10.1080/00036846.2022.2133895","","",,,,,6,6.00,2,4,1,"… to a global decentralized financial system. In … decentralized exchanges. We provide the first analysis investigating the market efficiency of the decentralized finance market through DeFi …","","https://scholar.google.com/scholar?q=related:VvT8cdenb0AJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"K Qin, J Ernstberger, L Zhou, P Jovanovic…","Mitigating decentralized finance liquidations with reversible call options",2023,"… Conference on Financial …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-47754-6_20","https://scholar.google.com/scholar?cites=7049258334775343300&as_sdt=2005&sciodt=0,5&hl=en",148,"2024-08-03 21:02:48","","10.1007/978-3-031-47754-6_20","","",,,,,6,6.00,1,5,1,"… been an increasing interest in Decentralized Finance (DeFi), a financial ecosystem where users exercise cryptographic control over their financial assets. Commonly, DeFi is enabled by …","https://arxiv.org/pdf/2303.15162","https://scholar.google.com/scholar?q=related:xPg-Xhv_02EJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"J Li","Defi as an information aggregator",2021,"Financial Cryptography and Data Security. FC 2021 …","Springer","https://link.springer.com/chapter/10.1007/978-3-662-63958-0_15","https://scholar.google.com/scholar?cites=8909336979652894959&as_sdt=2005&sciodt=0,5&hl=en",212,"2024-08-03 21:02:48","","10.1007/978-3-662-63958-0_15","","",,,,,6,2.00,6,1,3,"… financial market functionalities via smart contracts, commonly known as decentralized finance (DeFi). Much … , however, is the informational role of DeFi (and smart contracts in general). …","","https://scholar.google.com/scholar?q=related:72B2gMdSpHsJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"S Park, S Lee, Y Lee, H Ko, B Son, J Lee…","Price co-movements in decentralized financial markets",2023,"Applied Economics …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13504851.2022.2120952","https://scholar.google.com/scholar?cites=4198389511642839841&as_sdt=2005&sciodt=0,5&hl=en",243,"2024-08-03 21:02:48","","10.1080/13504851.2022.2120952","","",,,,,6,6.00,1,7,1,"… finance called the “Decentralized Finance (Defi)” has emerged. Unlike the traditional finance system, Defi … stemming from the concept of decentralization. However, the most prominent …","","https://scholar.google.com/scholar?q=related:IXsyTgStQzoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"J Xu, D Perez, Y Feng, B Livshits","Auto. gov: Learning-based on-chain governance for decentralized finance (defi)",2023,"arXiv preprint arXiv:2302.09551","arxiv.org","https://arxiv.org/abs/2302.09551","https://scholar.google.com/scholar?cites=5122843405322069348&as_sdt=2005&sciodt=0,5&hl=en",285,"2024-08-03 21:02:48","","","","",,,,,6,6.00,2,4,1,"… • To the best of our knowledge, this paper represents the first attempt to integrate DeFi … for enhancing the security of DeFi protocols; • We abstract a DeFi environment that models the …","https://arxiv.org/pdf/2302.09551","https://scholar.google.com/scholar?q=related:ZKUsZu_-F0cJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"B Bodó, P De Filippi","Trust in context: the impact of regulation on blockchain and DeFi",2022,"Blockchain &Society Policy Research Lab …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4051842","https://scholar.google.com/scholar?cites=2984117843718697694&as_sdt=2005&sciodt=0,5&hl=en",287,"2024-08-03 21:02:48","","","","",,,,,6,3.00,3,2,2,"… the trust logics of traditional finance with those of decentralized finance, to highlight the … decision in the context of DeFI, as opposed to in the traditional financial systems. Through this …","","https://scholar.google.com/scholar?q=related:3vLBSl63aSkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"T Chitra, K Kulkarni, G Angeris, A Evans, V Xu","Defi liquidity management via optimal control: ohm as a case study",2022,"","angeris.github.io","https://angeris.github.io/papers/ohm-staking.pdf","https://scholar.google.com/scholar?cites=14973173128779306480&as_sdt=2005&sciodt=0,5&hl=en",297,"2024-08-03 21:02:48","PDF","","","",,,,,6,3.00,1,5,2,"… Decentralized Finance (DeFi) has grown to manage well over $150 billion of assets from 2019 to 2021. Much of this growth comes from protocols that allow two-sided (or more) markets …","https://angeris.github.io/papers/ohm-staking.pdf","https://scholar.google.com/scholar?q=related:8JVQHaFly88J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"Y Shi, J Liang, M Li, T Ma, G Ye, J Li…","Threshold eddsa signature for blockchain-based decentralized finance applications",2022,"Proceedings of the 25th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3545948.3545977","https://scholar.google.com/scholar?cites=17208911970049428146&as_sdt=2005&sciodt=0,5&hl=en",339,"2024-08-03 21:02:48","","10.1145/3545948.3545977","","",,,,,6,3.00,1,7,2,"… important for decentralized finance (DeFi) applications such … generate keys in a decentralized and distributed manner. Any … sign transactions in a decentralized manner, which indicates …","","https://scholar.google.com/scholar?q=related:sorDkUJW0u4J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"A Chaudhary, R Kozhan…","Interest rate parity in decentralized finance",2023,"WBS Finance Group …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4437706","https://scholar.google.com/scholar?cites=15566799983432959590&as_sdt=2005&sciodt=0,5&hl=en",367,"2024-08-03 21:02:48","","","","",,,,,6,6.00,2,3,1,"… Second, we show that if the DeFi lending and futures markets are integrated in the sense of … First, we test whether trading in DeFi lending protocols are integrated with futures markets …","","https://scholar.google.com/scholar?q=related:ZgYUxhtiCNgJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"B Ghosh, M Gubareva, N Zulfiqar…","Is there a nexus between NFT, DeFi and carbon allowances during extreme events?",2023,"China Finance Review …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/CFRI-03-2023-0057/full/html","https://scholar.google.com/scholar?cites=981899739158522181&as_sdt=2005&sciodt=0,5&hl=en",432,"2024-08-03 21:02:48","","10.1108/CFRI-03-2023-0057","","",,,,,6,6.00,2,4,1,"… Then again, Decentralized Finance (DeFi) protocols rely on using multiple distributed … DeFi, hence rationalizing their joint consideration. We investigate the ongoing NFT and DeFi …","https://www.researchgate.net/profile/Bikramaditya-Ghosh/publication/375723167_Is_there_a_nexus_between_NFT_DeFi_and_carbon_allowances_during_extreme_events/links/65603aeb3fa26f66f421fc70/Is-there-a-nexus-between-NFT-DeFi-and-carbon-allowances-during-extreme-events.pdf","https://scholar.google.com/scholar?q=related:RamXRZxooA0J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"S Majumdar, S Gochhait","Risks and Solutions in Islamic Decentralised Finance",2022,"… Islamic Business and Finance (SIBF …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9939821/","https://scholar.google.com/scholar?cites=7888974121709783175&as_sdt=2005&sciodt=0,5&hl=en",444,"2024-08-03 21:02:48","","","","",,,,,6,3.00,3,2,2,"… Blockchain technology allows DeFi to provide financial services bypassing the traditional financial … Decentralized Finance—A systematic literature review and research directions. SSRN …","","https://scholar.google.com/scholar?q=related:h8jChipEe20J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"R Gan, L Wang, X Ruan, X Lin","Understanding Flash-Loan-based Wash Trading",2022,"… Conference on Advances in Financial …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3558535.3559793","https://scholar.google.com/scholar?cites=3137487435687724630&as_sdt=2005&sciodt=0,5&hl=en",447,"2024-08-03 21:02:48","","10.1145/3558535.3559793","","",,,,,6,3.00,2,4,2,"… service in the decentralized finance (DeFi) ecosystem, allows … in traditional finance, become less believable in today’s DeFi … of regulating the emerging DeFi market and provides insight …","","https://scholar.google.com/scholar?q=related:VgZrGzOYiisJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
6,"YC Lo, F Medda","Do DEXs work? Using Uniswap V2 to explore the effectiveness of decentralized exchanges",2021,"Journal of Financial Market Infrastructures","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4287670","https://scholar.google.com/scholar?cites=17856736973262215436&as_sdt=2005&sciodt=0,5&hl=en",486,"2024-08-03 21:02:48","","","","",,,,,6,2.00,3,2,3,"… have been critical to the creation of decentralized building blocks, known as primitives… decentralized finance (DeFi). The fund manager Kyle Samani defines DeFi as “Enforcing financial …","https://discovery.ucl.ac.uk/id/eprint/10157283/1/uniswap_jfmi_lo_online_early2022.pdf","https://scholar.google.com/scholar?q=related:DNngCqvfz_cJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"A Alamsyah, GNW Kusuma, DP Ramadhani","A Review on Decentralized Finance Ecosystems",2024,"Future Internet","mdpi.com","https://www.mdpi.com/1999-5903/16/3/76","https://scholar.google.com/scholar?cites=166313750812485116&as_sdt=2005&sciodt=0,5&hl=en",58,"2024-08-03 21:02:48","HTML","","","",,,,,5,5.00,2,3,1,"… in finance; we call this “decentralized finance” (DeFi). As of January 2023, the DeFi crypto market … As DeFi continues to outperform traditional finance (TradFi), it provides reduced fees, …","https://www.mdpi.com/1999-5903/16/3/76","https://scholar.google.com/scholar?q=related:_OVwpnndTgIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"J Hartmann, O Hasan","Privacy considerations for a decentralized finance (DeFi) loans platform",2023,"Cluster Computing","Springer","https://link.springer.com/article/10.1007/s10586-022-03772-3","https://scholar.google.com/scholar?cites=7306628801683471341&as_sdt=2005&sciodt=0,5&hl=en",78,"2024-08-03 21:02:48","","10.1007/s10586-022-03772-3","","",,,,,5,5.00,3,2,1,"… In this work, we develop a prototype of a decentralized finance peer-to-peer lending platform built on the Ethereum blockchain. The creditworthiness of the users on this platform is …","https://perso.liris.cnrs.fr/omar.hasan/publications/hartmann_2022_clustercomp.pdf","https://scholar.google.com/scholar?q=related:7Tv71S5cZmUJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"L Zhang","The future of finance: Synthesizing cefi and defi for the benefit of all",2023,"","intechopen.com","https://www.intechopen.com/online-first/1167987","https://scholar.google.com/scholar?cites=15557941841200803724&as_sdt=2005&sciodt=0,5&hl=en",95,"2024-08-03 21:02:48","HTML","","","",,,,,5,5.00,5,1,1,"… Decentralized Finance, or DeFi, is an emerging financial … of DeFi, we find that improving global financial literacy is crucial … for DeFi to achieve its core goal of decentralization. Otherwise, …","https://www.intechopen.com/online-first/1167987","https://scholar.google.com/scholar?q=related:jO_10Kzp6NcJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"J Piñeiro-Chousa, ÁL Cabarcos, I González","DeFi and start-ups: revolution in Finance",2022,"Financing Startups …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-94058-4_10","https://scholar.google.com/scholar?cites=4076775164908451365&as_sdt=2005&sciodt=0,5&hl=en",104,"2024-08-03 21:02:48","","10.1007/978-3-030-94058-4_10","","",,,,,5,2.50,2,3,2,"… Decentralized finance (DeFI) is a new financial system that was built from scratch over blockchain technology. The decentralization … decentralized finance uses is the goal of this chapter. …","","https://scholar.google.com/scholar?q=related:JbaArWmdkzgJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"S Kwon","Regulation of DeFi Lending: Agency Supervision on Decentralization",2022,"Colum. Sci. &Tech. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/cstlr24&section=12","https://scholar.google.com/scholar?cites=4473338077263970288&as_sdt=2005&sciodt=0,5&hl=en",171,"2024-08-03 21:02:48","","","","",,,,,5,2.50,5,1,2,"… decentralized finance (""DeFi"") lending has led many to wonder how it should be regulated. Although DeFi … and market frictions, investors in DeFi lending are currently exposed to …","https://journals.library.columbia.edu/index.php/stlr/article/download/11629/5933","https://scholar.google.com/scholar?q=related:8D-Mz0d9FD4J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"G Kaur, AH Lashkari, I Sharafaldin, ZH Lashkari","Understanding cybersecurity management in decentralized finance: challenges, strategies, and trends",2023,"","Springer","https://link.springer.com/book/10.1007/978-3-031-23340-1","https://scholar.google.com/scholar?cites=18225070821566524249&as_sdt=2005&sciodt=0,5&hl=en",198,"2024-08-03 21:02:48","BOOK","10.1007/978-3-031-23340-1","","",,,,,5,5.00,1,4,1,"… in decentralized finance (DeFi). It commences with introducing fundamentals of DeFi and … It emphasizes on the importance of cybersecurity for decentralized finance by illustrating …","","https://scholar.google.com/scholar?q=related:WSvPBVp17PwJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"X Zhang","Application classifications of decentralized finance and the development strategies",2021,"2021 6th International Conference on Social Sciences …","atlantis-press.com","https://www.atlantis-press.com/proceedings/icssed-21/125955033","https://scholar.google.com/scholar?cites=14935842268469541894&as_sdt=2005&sciodt=0,5&hl=en",210,"2024-08-03 21:02:48","","","","",,,,,5,1.67,5,1,3,"… Decentralized Finance, or DEFI, is a decentralized network based on smart contracts of blockchain technology and specific decentralized … in ""decentralization"" to the traditional financial …","https://www.atlantis-press.com/article/125955033.pdf","https://scholar.google.com/scholar?q=related:Bjxk4WjFRs8J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"M Tarhini","Application of asset tokenization, smart contracts and decentralized finance in agriculture",2021,"Revista de Studii Financiare","ceeol.com","https://www.ceeol.com/search/article-detail?id=1045924","https://scholar.google.com/scholar?cites=7865475497722512841&as_sdt=2005&sciodt=0,5&hl=en",236,"2024-08-03 21:02:48","","","","",,,,,5,1.67,5,1,3,"… Tokenization of assets is the new “sliced-ownership” that evolves around DeFi (Decentralized Finance) and Blockchain networks. Many examples are floating nowadays about …","https://www.researchgate.net/profile/Mahmoud-Tarhini/publication/359405881_Application_of_asset_tokenization_smart_contracts_and_decentralized_finance_in_agriculture/links/64972a7495bbbe0c6ef02bca/Application-of-asset-tokenization-smart-contracts-and-decentralized-finance-in-agriculture.pdf","https://scholar.google.com/scholar?q=related:yQVKx0rIJ20J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"D Engel, M Herlihy, Y Xue","Failure is (literally) an option: Atomic commitment vs optionality in decentralized finance",2021,"… , Safety, and Security of Distributed Systems …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-91081-5_5","https://scholar.google.com/scholar?cites=5316560986230857231&as_sdt=2005&sciodt=0,5&hl=en",279,"2024-08-03 21:02:48","","10.1007/978-3-030-91081-5_5","","",,,,,5,1.67,2,3,3,"… DeFi mechanisms as if they were distributed computing problems, we also advocate DeFi … of fault-tolerance must be extended to provide financial compensation to any victims of other …","https://arxiv.org/pdf/2109.12167","https://scholar.google.com/scholar?q=related:D579cgw4yEkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"EW Ellinger, T Mini, RW Gregory…","Decentralized Autonomous Organization (DAO): The case of MakerDAO",2023,"Journal of Information …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/20438869231181151","https://scholar.google.com/scholar?cites=9757701217630860455&as_sdt=2005&sciodt=0,5&hl=en",374,"2024-08-03 21:02:48","","10.1177/20438869231181151","","",,,,,5,5.00,1,4,1,"… risks of novel decentralized finance (DeFi) models, such as MakerDAO, which offer alternative financial tools and resources that are not controlled by traditional financial institutions, (3) …","","https://scholar.google.com/scholar?q=related:p7RIFY9RaocJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"EL Sidorenko","Defi-crime: condition, trends and criminological models",2023,"Russ. J. Econ. &L.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/apel2023&section=28","https://scholar.google.com/scholar?cites=4260298452852196294&as_sdt=2005&sciodt=0,5&hl=en",411,"2024-08-03 21:02:48","","","","",,,,,5,5.00,5,1,1,"… The impact of financial technologies and decentralized finance (DeFi) on threats to the infrastructure of the national economy. Finansovye rynki i banki, 1, 121-125. (In Russ.). 3. …","https://www.researchgate.net/profile/Ruslan-Grigoryev/publication/372077683_RusJEL_ISSN_2782-2923_Vol_17_No_2_2023/links/64afc62a8de7ed28ba93e406/RusJEL-ISSN-2782-2923-Vol-17-No-2-2023.pdf#page=96","https://scholar.google.com/scholar?q=related:xsNm796eHzsJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"J McKay","DeFi-ing cyber attacks",2022,"","tellingstorieswithdata.com","https://tellingstorieswithdata.com/inputs/pdfs/final_paper-2022-jack_mckay.pdf","https://scholar.google.com/scholar?cites=7140999662702285768&as_sdt=2005&sciodt=0,5&hl=en",413,"2024-08-03 21:02:48","PDF","","","",,,,,5,2.50,5,1,2,"… in decentralized finance in order to identify which types of attacks are most common, most costly, and most dangerous to particular chains. This is done with the overarching goal of …","https://tellingstorieswithdata.com/inputs/pdfs/final_paper-2022-jack_mckay.pdf","https://scholar.google.com/scholar?q=related:yNONzFvtGWMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"K Dave, V Sjöberg, X Sun","Towards verified price oracles for decentralized exchange protocols",2021,"3rd International Workshop on Formal …","drops.dagstuhl.de","https://drops.dagstuhl.de/entities/document/10.4230/OASIcs.FMBC.2021.1","https://scholar.google.com/scholar?cites=13706382117699618387&as_sdt=2005&sciodt=0,5&hl=en",419,"2024-08-03 21:02:48","","10.4230/OASIcs.FMBC.2021.1","","",,,,,5,1.67,2,3,3,"… decentralized finance (DeFi) instead of traditional centralized exchanges in order to trade, lend, and borrow cryptocurrencies. DeFi … and lets anyone compose financial applications “like …","https://drops.dagstuhl.de/storage/01oasics/oasics-vol095-fmbc2021/OASIcs.FMBC.2021.1/OASIcs.FMBC.2021.1.pdf","https://scholar.google.com/scholar?q=related:U4ZAoerZNr4J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
5,"W Werapun, T Karode, T Arpornthip, J Suaboot…","The Flash Loan Attack Analysis (FAA) Framework—A Case Study of the Warp Finance Exploitation",2022,"Informatics","mdpi.com","https://www.mdpi.com/2227-9709/10/1/3","https://scholar.google.com/scholar?cites=9722719345893601352&as_sdt=2005&sciodt=0,5&hl=en",425,"2024-08-03 21:02:48","HTML","","","",,,,,5,2.50,1,5,2,"… Decentralized finance (DeFi) has exploded in popularity with a billion-dollar … financial markets, DeFi removes intermediaries from most parts of the transactions [2]. In particular, DeFi has …","https://www.mdpi.com/2227-9709/10/1/3","https://scholar.google.com/scholar?q=related:SHDOXrsJ7oYJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
